subject,Intercept,prev_outcome,prev_trans,prev_outcome:prev_trans
aolor455qvlnq3vmcb974ps5,0.07392856103726124,-0.13982495037725803,-0.5060693453321411,0.1356288288019725
avfujzgtegxt24dd8f2chcnc,2.2727924137963864,0.924582795881922,-0.5450931741770195,-0.8449817041693745
aws11s2jo537qnscvnb30a3v,1.0817888797346118,0.017646476520554656,1.0649654708011138,2.2325175303773284
ax7h5iawpe2fevn24tagkpkc,1.7605315407213078,0.4086595010849319,0.33393595488899447,-0.1387525997161367
b4i8xjo1y67ver8ih3m9d06n,0.9871106490754287,1.1940627406012827,0.3611536176661783,2.2826243504315067
bk21s6rw0enc8kqvq5g55f1d,0.18568208879252038,-0.28435280059541085,-0.33183333882840577,-0.6610843661295718
c7x9th55z7scxc7v94r3frmq,2.4945345865214126,0.013197871382911425,0.5977112109400602,0.2488470129862704
cfs7l0pcmq8ocktzfwwr5s1k,1.210639616096351,0.38005890333306447,0.48014236189004705,-0.6976127196579195
cgnuq1quygnikvf0tmld80gx,0.9227874006621186,-0.2853271330809089,0.4939659981922371,0.01005033585350087
cjlkgbnhyrvwabk5u104j2ni,1.8454532946389801,1.1453753176735237,0.8322835296963742,4.764275889644904
cjy6pckoe7elutfjvjspz899,0.0998825931470875,-0.1256572141404529,-0.33329657891869746,-0.01574835696814015
cl0hfgf11jot3ikjnsruivcz,2.571060613826644,1.0176786342739064,-0.7158119268301708,1.7682944832987721
cszj0l6uqdkurp4dmbcw8fwi,-0.009366156039538937,-0.25456102292060323,0.3261081742126517,1.5737857038151157
cv17bxobn4cdhrgotg3ap1aw,1.8085847840459808,-0.24356014294863498,0.8625993513548578,0.44149093036492654
dj19ieorj50cs6dperszsw5j,-0.07999822898176051,-0.17362270967528579,-0.25773874273645786,0.1446710388101911
djqa2e4nnihalyvpo44hkx1x,0.009699492385245614,-0.14075984177475895,0.18645306943365747,-0.6156278528758502
dqs9bnj9w6begliewhe7ycbo,-0.08070239058368302,0.11628434588689661,0.16748382724374816,0.6478474213302816
e27j7r2ly0oyl984w1n0h2qm,0.680765109626223,0.10480684954098085,-0.06224723512218509,-0.035590945102702914
e5iqml6t63g9mfk6fylwc197,-0.040545712881130784,-0.08489371171200016,-0.012098554275309755,0.4688508913659275
e6dhkkt1f8gqesyuukd1s1eh,0.006238691421468843,-0.15042608809391556,-0.08393634682508275,0.5793763108548456
e9mzms2s82oslgused1r3nfa,1.2190081784953433,1.4401050967617781,-0.5032277312792351,0.2816442252630345
eevmr1z0nsh9s96lrde59vwl,1.6316815027729112,0.9363420723341085,1.7817584646216067,3.6851649367095254
ekfpn5l2bq0acuu4f2zsvhet,-0.11103053643342299,0.46615998935704356,-0.06605682439026445,-0.7255774647239265
ekjg1id0x7wh1yvwe416n01q,1.6954346095996629,-0.328647204376502,0.02357338921285097,1.6828480965475088
eu49k2titg3ouvminvav85yw,0.06681143701480423,-0.057054876035024016,0.24005233687633987,0.3412476608891535
ey5cecw68am9sy0qrkkek7x2,1.5506338792969807,0.8499759599874662,-0.06981740243789117,0.554913534432271
fgser2b9vvxod0kw5ncpilot,23.215145332648177,45.36968770259523,45.95071758503447,91.69852156571423
fi1u5q9mpyqdjo4pc8ve5mvf,0.05553576274515683,-0.0829006485236168,-0.22540071113089985,0.24898909164490776
fq2mzf40dbqifxmxr4k6rk47,0.8821571778949587,1.4937821822315644,0.6018322186938724,1.8717235777627723
fsjmf8n5zoxe4a17sp7mmxrk,0.1882613305352535,-0.7637343288693212,0.14013388300627677,0.9886113934537811
g3lotbcyh8zvp5g6sv7zxzuo,0.03656821025658935,0.1139584150334337,-0.6016616213785704,-0.39239302654081154
g7tccd48q9wztjq1icrbs6q3,2.431389086010867,0.7684336097996343,-0.36296850169146605,1.0250004713248642
gmppood7kh931y4urv5uhs4a,1.6770820635713106,0.6993584405592228,0.24510316828162745,1.3423751271850548
gng7advsw2f4bapv99vf84fv,1.5584355132521837,0.7706108700076604,-0.09866589709831869,-0.17523212182346642
gt3hw6qzsddqr0ffd59cf2h9,0.050931366364276996,-0.24644396153966158,0.4089628910374369,0.3638108808041813
h85dvmp66vn28dgqtc1h0yqc,1.573480904670529,1.040797197520468,0.03455822898337432,0.11563018229528386
hadvq5vn2e842sz1vu2838pm,1.5612822881834605,-0.2809829826401877,0.20402194150406017,1.4972728690819412
hmtggd56y81ersiwgaza43by,2.0797884383450564,-0.09698101278259652,1.9554318565093192,1.6998933771068991
hok36g102ajchq0t4ctvx0fq,0.4606391991972926,-0.24918462703247227,-0.1347742758547282,1.6137360944336825
hr6d8gtv9frx07siue74c7pf,1.8350805792170233,-0.6183394182290122,-0.6473269551022647,0.9605457408781973
hs7raazp656j1ys4vn6vhlph,2.3035356644814806,0.724035860408067,1.7936606122029253,2.259001937032462
hv5q4nzk8wnd491016jv34bo,-0.02521702000435006,-0.1363418671346347,0.7370238200224863,-0.4208996785767128
hycx9fud51hzfbxcayw3zmzl,-0.2897288275097066,-0.06643664068998632,-0.06643664068998671,-0.32835785092584807
i0crny7klhunecn88vy2z09l,0.004886149018242701,-0.23341200416117097,0.2610867263173911,0.3322367368543583
idte7e818070rgy2utv7pppj,1.10547688178896,1.7945595849375655,0.21043948048775518,1.5738381489503643
iv3nzmpjvba3e12dnuya367k,0.4344582460018877,0.6633317817391948,-0.17085529664140112,-0.5667999512723914
iys46f7rt7z6glrmrahxdyas,1.1580302016373893,2.4461135315229763,0.9779681439727663,2.444676199801723
jedoaoppvjj4t7omjjq720hv,0.1836157810533711,-0.016254639282647115,-0.2613770973156322,0.3321338350226147
jq65i8e6znkoeil021tahcsp,0.6615009247524792,-1.0652779645939696,0.3046895032384919,1.2077583650835058
jyn4votldgut5en8z83abynv,0.07363992511298752,-0.2977608011642711,-0.19059196674966092,-0.23994879907141517
k6xlxosw3cpsrchxw360cd35,1.8530061730163923,1.1894926408098383,0.08278314190910967,1.434672316406005
ka459iov6b5pkn2djfknwgvt,0.33471365901208244,-0.23270966641189617,-0.077787083806056,0.6075674082053448
kdgjhgo39w74uyym8xh7228c,0.328614134375177,-0.05839176766164978,0.39486400428286295,-0.6415120642582818
kmn6csp86o6rvy011opg0p5u,2.010737368644875,0.2885783977590404,-0.1269370462026255,4.058089145199087
krt1skqswbuufb91e1cxcvnu,0.8165056508234756,0.5517907556907107,0.39129816933816813,1.8638761116291707
l16q2lm3ricf6y0ppmj7cvzd,1.2024911496585262,0.1387648504938817,0.4853894585791133,1.7253673794411608
ldrunpc8u0c11240hgpym0sc,0.5348621114789208,0.44396863251787405,-0.5958031561273021,0.17258837649211559
lq8i1tqvsisw6bu65eumu8rj,1.9599009651371622,0.7767747220376291,0.9734850162836834,4.9700264384316455
ly2advi3b39qizqlplzj0ol3,1.2668249397007305,1.4773130738815896,0.20908587968864012,1.4995289332086235
m4izvla3yainx7q8g5evlr84,-0.15205424244353516,0.22406577721353355,0.382070026356782,-0.604054637366491
m4w706l0jiclptjwg4t27s33,0.8606865961437572,0.5992304062092105,0.4179664909733912,1.218765555346457
m8nrpifkfb1hgsc7yvwcav4o,2.552117280516493,0.9360201502444306,0.08035404018670755,1.9801747430294074
mbk82a0qyyx2fnl3tyhjt5q3,0.06534119103360207,-0.3001005340252502,-0.30010053402525055,0.6426054833517068
mhddriyp5i3xuoyzhskt00sf,-0.18279255765781505,0.019839241909088003,0.1999654081396071,-0.7712517323981525
n9q8lzf5y3kpcnfqrxrv606t,6721248.737290471,13442489.693860056,-13442489.212021967,-26884979.034807235
nzte1hdqjfe4s7rhpy93790g,1.1978630359995357,1.879202427118443,0.5166245926158681,0.18628195801005093
o6xkqlzz9vwgevbjavrc52by,2.042606143240503,-0.3030448979435116,-0.2025036687216336,1.3747076121687292
ok7ssgk65sj9ug52zqkh8k8v,1.037017490394566,-0.01261194461197454,0.6187477481822896,1.0774100810175071
ol9937wlvzp8prpx0wk1p8tq,0.9711488453980406,-0.10918303588611189,0.5497727799255534,1.220794803483979
ozyppqm0fv26le3u1wm2b98c,0.6434148572615412,0.7596676714373988,-0.8879220069610774,-0.9501535831105811
p69jax425u60h4xu1ogkhhsa,0.6017362770795721,0.7238994738972578,-0.588286915068911,-0.21742766961404872
ph3855evmowhomqadzox10cy,-0.29246556109841676,-0.25279728717421895,0.02395571474537141,-0.25246912773157976
pl0k36pwbdtt78v7rlbg6mdr,0.08517564943028501,0.3368965035575363,-0.1810465879773186,-0.2452716516418077
pv6p318w830y07rh34pjdob1,1.9429340148743137,0.7936141892040144,-0.40184792545401193,-0.09713714103283674
px7od962abk1ftbc20jt3i31,10.705855664492791,-17.090190951921333,-17.95769151962606,34.73148070209539
pyr8oazt0z1pz9t54cpw65n7,1.0715588925080515,0.9014046527073195,1.0191876883637025,1.2780807764796556
q98bic9tt7za4whhocwhq83e,1.3153056978900746,0.8734433713217137,0.23955765479849553,0.29641575242053536
qo3vc2thdfzuqkfb40u7apxm,1.41747023074513,0.23225077604587652,0.16079181206373203,1.1325138403437913
r2i712b89sbu75u0hp1vc862,2.1944748192827936,0.398542104216457,1.3376475138567838,4.743702454919774
riofg9i665rl1ffxw3m3jtfi,0.2513804664005245,-0.13643573303015466,-0.1903862477588966,0.14877466779202875
rjyb49jlxlcbklw10q95uvep,2.738311418746679,1.1671668956543124,1.0176351616833461,1.3126825437766438
rx84yok45y1omwx7fvicofu1,0.297261788527315,0.06567944778596121,-0.2014809889450227,-0.11476128994253212
s3ns2a3lbtmdlqhp5i5mszbd,1.5957601982014247,1.160369143850794,-0.4404107058401912,-0.18478764928914815
s8y5jxk3i3a752gch98w784a,12.93731800615606,-20.016702857828662,-20.276214053313748,45.830542765858
sxib4w1g547xzlvrznq9mq0s,0.09402325744895862,-0.1415264992630242,-0.688821802810406,-0.3372568580816306
szzxsw3dy0v40brx2d6u95n3,0.8105649984358599,0.35859351654937116,-0.015030985703134273,2.596282221175587
t4tu4604sv8emh77bpdoyc8h,0.11310152193921263,0.36508625157489494,0.2466536543497166,0.10285738543970774
t7wl9gcdkxx0y9me8x3g1a59,-0.15413401954702627,0.11044229576413257,-0.12594648230009772,-0.14375852205964426
tb2dzodh7vcjtb6jppie8uop,0.0997655101145919,0.021011749384968234,0.008841213764712995,-0.11072245879921228
tkr5namy0iqoy12rqd5qoi64,0.4573628926848456,1.1001772351725736,-0.45355007024752086,0.7376176835848608
trg387gjrlqo54kfduw6qav1,1.8268724280953297,0.2525474745285038,-0.15291763357966143,0.9513820516854248
u2c8ssd2b5bj2waollwfvlqn,1.4332325601416551,0.5024713991606213,0.517360011654373,1.503864517584409
u380t8v6c74f5jsu4d7ckf7h,1.4710916028879035,0.6821577272005573,0.12877248901577026,3.325973960424567
uh6y73yws6zzz80ituv0hpd6,1.5838817382489672,-0.4802939830957451,-0.37319584753937873,-0.8754687373538997
uvc7akya9ypsier79utz7oc3,1.7184889407292427,1.4094563969570102,-0.7877681803792087,0.05496339396327245
uvuwv50ezg0vnxfav8kg79ti,2.0235606922417637,0.7587194969667163,-0.3757272447106095,1.8820821075213428
v0cct39zcjo2zthf0p2r8q9j,1.6165074610441743,0.7825487622806401,1.3824149528373602,5.647538182280558
vdav0as1scpk1f20f213qefm,1.0883015490345975,0.8856189167536292,0.097161556389359,1.5356717621944913
vf6p01u2sn471bn2tfm4ylfu,1.5322917291505203,2.2777507936637726,0.26122307739450473,0.5706412579471307
vkkgktpifprvj5yvbuxmvrmf,1.3209450991915486,0.04595729540159273,0.06737138990540961,1.3806286235842131
vwkj7lx71gc5h8nf5yvdlgxj,0.4684946140810467,0.26698357616384283,-0.181041146363118,-0.002560820861673851
vxjie5aknmd8pe3omzxi0gbg,3.0154466210733655,-0.019626067742563133,1.7001599018604001,1.4551766681753158
w052ejxle7ws40loa18nen5x,0.5396409828514106,0.5132063884175054,0.08075313559169428,0.5473136034323718
w6fx5qz7ptvc0pya61avt2nh,1.9957960580486473,-0.21310050329367217,-0.2569031259520651,0.287148881290123
wmhcq79h36dhbf3ie2u4wkzk,6726306.624708654,13452609.14769264,-13452607.912948176,-26905215.711579524
wv307r9ac17iwjzgew9og8y4,-0.14406016847626454,0.3999117429406456,0.21165545062687643,0.3726752852851733
x7luekogz3hpc421mfo6on53,2.0313640370046353,2.213915415332377,-0.16044936005579863,0.6960959479012025
xfejvrt2pe1jhg0ucjolxr4r,0.9580152756426552,0.3175616702217839,0.27673967570152824,1.870402596547168
xl5bv1uyximl3owh5n8a4qnj,0.46672041652774415,0.45160274616274987,-0.2723160930639492,0.2996321350588532
xsmvlajz7beqr92708t897om,0.22805381029045324,0.18392973466509097,-0.06041602429972225,-0.40703373588079134
xwpwjoegm3bkkeaffo40xcti,1.0047705194303886,0.979921621679619,0.48484435488176764,1.1489130271429109
yedpfqj7ua7v9eirohchnfty,1.3217221676811035,0.4700709738481675,0.541529937830313,-0.8723388443449708
yfhqqn5t4v7uyi83torwvyq6,2.5668611184894785,-0.5426509753703666,0.29902889271261474,3.688983011303491
yfir8iagr24rsblt9h4fo23s,0.4211841141714144,-0.6067270340160912,0.1044851539414928,0.5048105680362298
yifb1eq0bsewqtsro46ko76p,1.4047603115502774,1.3744360978112327,0.06064842747809004,0.9162907318741549
yp3o5puj2brso463dzctwb6p,1.0351161244589135,1.3871354042113837,0.16514409438276945,2.46596944876825
yr1uh1nb9o9za00rjjwh5sn2,-0.1624401945412888,0.12503648159642064,0.24763880368875268,-0.22674908369715474
yzg5l7m2j8pizq2v0hwaliwy,2.296763999530314,-0.162711200217316,0.4140256284982169,4.644390899141373
z3jtdacjbzbk8m1ckdr1sgjm,0.4854990624335443,-0.18823878561745613,-0.1171428639337257,0.9072302011098777
zi40wtdno8jztn61nkm80t29,0.6424621448137856,-0.05663417765092833,0.3717152242908238,0.41146017363312526
0jb9bv4ctxbace6od3v796kv,1.079083400297371,-0.42583075183748853,0.6287715958341789,-1.1378631909563235
0pe0sx3pdyimetbgtq8qjxue,0.3361008548526826,-0.02684519298176857,0.20326702764853466,0.08149619630151912
0u3qokx6l6c33f49b06x28b3,0.119287722159763,-0.3231328323475888,0.07152135965635964,-0.31215749536884563
12nt8v2ffq6dakyi6ogri658,0.27256100974939834,0.36976913202093503,0.2529047918816245,-0.4172995657551677
1nbpphzyv4kltogxnjpe9gcf,0.5035647837829045,0.1608174145033647,0.3652756813934147,0.08738411453190328
1p6derdbvddvy27eqaqq0hbq,0.2981696994267942,0.8840214713053697,-0.3607733275408219,-0.8754687373539003
1tcfs07jvo1sz2rj3y0n84e0,0.2751223485152762,0.025720228906399693,0.3271011457163427,-0.39484664481562
1vn3t8qrfznvmoho2xs802b0,1.693895876468413,1.0206681388052101,0.7285317160040483,2.2679936482244245
1zai1redh719oqydr4cs3vd6,-0.20049952528938514,0.6145731508768293,0.4716166177927235,-0.21965314637444028
257x1hb96j6qcfs2l0j5n4k6,1.2247610571719485,0.6152030306970454,-0.3638886024161399,-1.623826649886201
2bjxrppeooocweyyujbn6qk7,1.9061663720135906,0.9180005849149192,0.4981467393546544,2.0266215294384877
2zqpou4phq2m0xbul916ewkh,1.2448424215740546,0.16512084343528896,0.5705859515434527,0.24512245803298624
37c50lv6zuyruxvfazy2vldm,0.12474779152974698,0.038186489392286714,-0.24949558305949424,-0.07637297878457412
382wgsvnd8sti5d8hujd7249,-0.23169050793536275,0.46338101587072517,0.470928221506108,0.02279178425533593
384ladtgr63ztr04ga1k3xf8,1.2642740121789975,-0.14022220257577578,-0.09818882086922304,0.3925000680908751
3lw740p8o08tcxssvpyudafl,1.7098631613541628,0.9182903709691144,-0.6268275756774273,-0.33010889113641373
3x3kmuh4w798bjgbgiq5i1a1,-0.2552925906736575,0.015507914549463764,0.9762504089944525,0.7225075759120114
43ruv514ombj94zvo2j77e9r,1.6992385975639253,1.0363000049315578,0.7554594642964941,1.9836964847214489
4p1timf30pp1dlf0nll0fwgx,0.7597812408943366,0.7589250596263114,-0.48737236910441434,0.43985711778725
4u5rimez0dm5mpec64vu7xun,1.0018332963081176,0.19355798471998373,-0.07577494906360019,0.15154989812720115
4vuls9jvdjikhbmmqfrlou2j,1.626952935253838,1.2990136251365358,-0.4249232477527571,-1.6058015447907161
59qqyefbs8awpnidknymlf6a,0.7982250846162349,-0.16090787327825276,0.2361312945158404,0.8808635160571404
5a131r8uxgoe2bm4yhrjte49,1.5318521320661092,-0.5130578918610129,-0.05719115237577944,0.32057332280550865
5d5olhwq2wimhfml0wy69g6s,2.43928767736542,1.2409891950044538,-0.46375889723396924,0.8024770805052706
5dq4wt9oxfzv68sxrag5e79t,2.2055713313444034,0.15022490064089175,-0.4941321157496223,0.9006589861824568
5j5mcgfy09at5fyb22zhi2d3,2.1068672010517364,2.5875486323681502,0.5790765021561762,1.4810529689300922
5jd6erp8x2eqounvjj98zdsf,1.3708099262605122,0.8137282089683898,0.2158912082127692,1.1337362620737284
5pxnm7sukoqgngsqnp0mv7i9,-0.050167673865537714,0.5127691251553331,0.13807567571392262,0.20067069546215086
5z9v2ryycut8u8hwyjqgg73f,0.9651824277601491,1.4195392317543072,0.767214045714617,0.7709309284475377
657973204m3henx8rmanaor0,1.3341755771634805,-0.6117242904132968,-0.19520934611854804,1.1969581273265526
66tr8bab3lutzcj82mg8n1av,1.7190856646602026,0.3524908191034737,0.036973947658248525,1.0696247517948563
6i9ifk21e1x3wxu6exh76qpc,0.3430830487339354,-0.19084466023784527,0.9317825046341391,-1.131076219358512
6ks2exlsepug0yrkie0xodcn,0.9016008080724244,0.6817050336431505,1.0982199779379005,2.4974018577523918
6qgap2k83f5klrrb93unfw9v,0.009102590923960083,0.30588725429970093,-0.41711288940992525,-0.25886163391628897
6ugl2534otu1q3varrk0iczz,-0.23157244609035124,0.17735855489382088,0.49826627497392184,0.17316706050977443
6xk6yejeauxzcbe2mc17hq6k,0.5113234135618184,0.8916185647172328,-0.3048070339733202,-0.14238436558362913
7149kr4102nwabse179yfc3i,1.3746643572111672,0.28212164173373505,-0.15679140044196863,0.8313060687165164
72z6yo65cl791bmozpo4ieps,0.2633220831187908,0.16996922229884973,0.10934460048241487,-0.2186892009648297
7878vecjapkgzfos6te8eg6y,1.319904295030259,1.0584021914823039,-0.6723551692312406,1.357825139554799
7g6t76jdf27s94vfkxyq0du8,0.42307497646922954,-0.10836199175589374,-0.17835436357592865,0.782827591647025
7sbb05iaugzaynshtjhn451d,2.060693959675468,0.6672935915666949,1.1595571974726266,1.5727059031653667
7wle9rqnbvs8ynjhhu6o63q0,2.4833748316510245,-0.3954810289896387,1.147817080939917,2.0310118894412437
7x1njn5k029fl459rs290xcp,0.8670117178567968,0.03793340621828238,-0.2383199704098761,0.3553906971868828
893ty9pmay717337m0a02dfb,-0.011855390395497392,0.5489770887117804,0.11242139353358482,0.09640360159858215
8b8fb9wrxuaiu648hr70pfoo,0.6886425541842756,0.5351023486481185,0.48346723234645544,0.7534680657533128
8x3kb15ikujsl76kx45zqewr,10.827083436621528,17.770886336680565,-17.36879391305104,-34.063296097840706
93ba929o9rliza6quzy8ep5o,1.6237660314455578,1.0589870192746191,-0.37413864152936904,-1.9715379288346504
9qrpae47d23eevhs6fvcfml0,2.339011091921119,0.36647762420677565,-0.2588469600144101,0.45079805189373745
9qx0zsyw0jhb7gdoyyd46vqp,-0.30036741852695464,-1.1397313377865959,0.4184132802599546,1.9148195619852824
9wg1ljd3g5ten108z5o6bykw,0.4912635579278238,0.024454849966537472,-0.3023671308225135,0.8107576983171688
9yplawi1jqxdp7b05a19nrjr,1.2044946939916432,0.7177711479771085,-0.3123060398689443,-0.5051736103346438
a9t1zb8cmmad0b2d1nuj8iel,2.0811110308174867,1.0291462265701057,1.3290087175787577,4.17550636124903
ab2cisoreqaymzppbzwtuk8u,0.8150012479670544,0.9422461640090399,-0.18010611196214288,0.3075776072895388
ahwaq9kscb9832pg4vd6xpy9,-0.05600131222792267,0.45375191817790234,0.05984763247081384,0.5638033225024857
